pid,turkid,name_manipulated,is_manipulated,wine,shape_manipulated,value_id,value
39,A4XR158GYZ3QW,White,True,White,Same,6,24
39,A4XR158GYZ3QW,White,True,White,Same,7,24
39,A4XR158GYZ3QW,White,True,White,Same,8,24
39,A4XR158GYZ3QW,White,True,White,Same,9,24
39,A4XR158GYZ3QW,White,True,White,Same,10,24
39,A4XR158GYZ3QW,White,True,White,Same,11,24
39,A4XR158GYZ3QW,White,True,White,Same,12,26
39,A4XR158GYZ3QW,White,True,White,Same,13,26
39,A4XR158GYZ3QW,White,True,White,Same,14,26
39,A4XR158GYZ3QW,White,True,White,Same,15,26
39,A4XR158GYZ3QW,White,True,White,Same,16,26
39,A4XR158GYZ3QW,White,True,White,Same,17,26
39,A4XR158GYZ3QW,White,True,White,Same,18,28
39,A4XR158GYZ3QW,White,True,White,Same,19,28
39,A4XR158GYZ3QW,White,True,White,Same,20,28
39,A4XR158GYZ3QW,White,True,White,Same,21,28
39,A4XR158GYZ3QW,White,True,White,Same,22,30
39,A4XR158GYZ3QW,White,True,White,Same,23,30
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,0,18
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,1,18
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,2,20
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,3,20
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,4,20
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,5,20
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,6,20
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,7,24
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,8,24
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,9,24
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,10,24
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,11,24
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,12,26
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,13,26
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,14,26
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,15,26
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,16,26
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,17,28
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,18,28
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,19,28
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,20,30
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,21,30
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,22,32
58,AVK1TZJ6OT9HY,White,False,Red,Uniform,23,32
99,A19F9CLZ0XWBYR,White,False,Red,Same,0,18
99,A19F9CLZ0XWBYR,White,False,Red,Same,1,20
99,A19F9CLZ0XWBYR,White,False,Red,Same,2,20
99,A19F9CLZ0XWBYR,White,False,Red,Same,3,22
99,A19F9CLZ0XWBYR,White,False,Red,Same,4,22
99,A19F9CLZ0XWBYR,White,False,Red,Same,5,24
99,A19F9CLZ0XWBYR,White,False,Red,Same,6,24
99,A19F9CLZ0XWBYR,White,False,Red,Same,7,24
99,A19F9CLZ0XWBYR,White,False,Red,Same,8,24
99,A19F9CLZ0XWBYR,White,False,Red,Same,9,24
99,A19F9CLZ0XWBYR,White,False,Red,Same,10,26
99,A19F9CLZ0XWBYR,White,False,Red,Same,11,26
99,A19F9CLZ0XWBYR,White,False,Red,Same,12,26
99,A19F9CLZ0XWBYR,White,False,Red,Same,13,26
99,A19F9CLZ0XWBYR,White,False,Red,Same,14,26
99,A19F9CLZ0XWBYR,White,False,Red,Same,15,26
99,A19F9CLZ0XWBYR,White,False,Red,Same,16,28
99,A19F9CLZ0XWBYR,White,False,Red,Same,17,28
99,A19F9CLZ0XWBYR,White,False,Red,Same,18,28
99,A19F9CLZ0XWBYR,White,False,Red,Same,19,30
99,A19F9CLZ0XWBYR,White,False,Red,Same,20,30
99,A19F9CLZ0XWBYR,White,False,Red,Same,21,30
99,A19F9CLZ0XWBYR,White,False,Red,Same,22,32
99,A19F9CLZ0XWBYR,White,False,Red,Same,23,34
92,A25IP77YL8UE9R,Red,False,White,Uniform,0,18
92,A25IP77YL8UE9R,Red,False,White,Uniform,1,18
92,A25IP77YL8UE9R,Red,False,White,Uniform,2,18
92,A25IP77YL8UE9R,Red,False,White,Uniform,3,22
92,A25IP77YL8UE9R,Red,False,White,Uniform,4,22
92,A25IP77YL8UE9R,Red,False,White,Uniform,5,22
92,A25IP77YL8UE9R,Red,False,White,Uniform,6,22
92,A25IP77YL8UE9R,Red,False,White,Uniform,7,22
92,A25IP77YL8UE9R,Red,False,White,Uniform,8,22
92,A25IP77YL8UE9R,Red,False,White,Uniform,9,22
92,A25IP77YL8UE9R,Red,False,White,Uniform,10,22
92,A25IP77YL8UE9R,Red,False,White,Uniform,11,24
92,A25IP77YL8UE9R,Red,False,White,Uniform,12,24
92,A25IP77YL8UE9R,Red,False,White,Uniform,13,24
92,A25IP77YL8UE9R,Red,False,White,Uniform,14,24
92,A25IP77YL8UE9R,Red,False,White,Uniform,15,28
92,A25IP77YL8UE9R,Red,False,White,Uniform,16,28
92,A25IP77YL8UE9R,Red,False,White,Uniform,17,28
92,A25IP77YL8UE9R,Red,False,White,Uniform,18,30
92,A25IP77YL8UE9R,Red,False,White,Uniform,19,30
92,A25IP77YL8UE9R,Red,False,White,Uniform,20,30
92,A25IP77YL8UE9R,Red,False,White,Uniform,21,30
92,A25IP77YL8UE9R,Red,False,White,Uniform,22,32
92,A25IP77YL8UE9R,Red,False,White,Uniform,23,32
180,A2CLGYPCKVH59J,Red,False,White,Uniform,0,14
180,A2CLGYPCKVH59J,Red,False,White,Uniform,1,18
180,A2CLGYPCKVH59J,Red,False,White,Uniform,2,18
180,A2CLGYPCKVH59J,Red,False,White,Uniform,3,20
180,A2CLGYPCKVH59J,Red,False,White,Uniform,4,20
180,A2CLGYPCKVH59J,Red,False,White,Uniform,5,22
180,A2CLGYPCKVH59J,Red,False,White,Uniform,6,22
180,A2CLGYPCKVH59J,Red,False,White,Uniform,7,22
180,A2CLGYPCKVH59J,Red,False,White,Uniform,8,22
180,A2CLGYPCKVH59J,Red,False,White,Uniform,9,24
180,A2CLGYPCKVH59J,Red,False,White,Uniform,10,24
180,A2CLGYPCKVH59J,Red,False,White,Uniform,11,24
180,A2CLGYPCKVH59J,Red,False,White,Uniform,12,24
180,A2CLGYPCKVH59J,Red,False,White,Uniform,13,26
180,A2CLGYPCKVH59J,Red,False,White,Uniform,14,26
180,A2CLGYPCKVH59J,Red,False,White,Uniform,15,26
180,A2CLGYPCKVH59J,Red,False,White,Uniform,16,26
180,A2CLGYPCKVH59J,Red,False,White,Uniform,17,26
180,A2CLGYPCKVH59J,Red,False,White,Uniform,18,26
180,A2CLGYPCKVH59J,Red,False,White,Uniform,19,26
180,A2CLGYPCKVH59J,Red,False,White,Uniform,20,28
180,A2CLGYPCKVH59J,Red,False,White,Uniform,21,28
180,A2CLGYPCKVH59J,Red,False,White,Uniform,22,32
180,A2CLGYPCKVH59J,Red,False,White,Uniform,23,32
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,0,18
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,1,18
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,2,18
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,3,18
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,4,20
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,5,20
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,6,20
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,7,20
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,8,20
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,9,22
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,10,22
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,11,22
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,12,22
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,13,22
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,14,22
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,15,22
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,16,22
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,17,24
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,18,24
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,19,24
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,20,24
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,21,24
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,22,26
80,A2LTGFMW5PUE01,Red,True,Red,Uniform,23,28
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,0,6
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,1,10
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,2,18
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,3,20
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,4,22
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,5,22
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,6,22
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,7,22
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,8,24
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,9,26
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,10,26
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,11,32
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,12,32
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,13,36
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,14,36
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,15,36
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,16,38
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,17,38
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,18,42
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,19,42
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,20,42
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,21,46
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,22,46
74,A35CL66BEUSJ5Z,White,False,Red,Uniform,23,50
246,A1ATL3G98SFW4V,White,True,White,Uniform,0,18
246,A1ATL3G98SFW4V,White,True,White,Uniform,1,18
246,A1ATL3G98SFW4V,White,True,White,Uniform,2,18
246,A1ATL3G98SFW4V,White,True,White,Uniform,3,18
246,A1ATL3G98SFW4V,White,True,White,Uniform,4,18
246,A1ATL3G98SFW4V,White,True,White,Uniform,5,24
246,A1ATL3G98SFW4V,White,True,White,Uniform,6,24
246,A1ATL3G98SFW4V,White,True,White,Uniform,7,24
246,A1ATL3G98SFW4V,White,True,White,Uniform,8,24
246,A1ATL3G98SFW4V,White,True,White,Uniform,9,24
246,A1ATL3G98SFW4V,White,True,White,Uniform,10,26
246,A1ATL3G98SFW4V,White,True,White,Uniform,11,26
246,A1ATL3G98SFW4V,White,True,White,Uniform,12,26
246,A1ATL3G98SFW4V,White,True,White,Uniform,13,26
246,A1ATL3G98SFW4V,White,True,White,Uniform,14,26
246,A1ATL3G98SFW4V,White,True,White,Uniform,15,26
246,A1ATL3G98SFW4V,White,True,White,Uniform,16,26
246,A1ATL3G98SFW4V,White,True,White,Uniform,17,26
246,A1ATL3G98SFW4V,White,True,White,Uniform,18,26
246,A1ATL3G98SFW4V,White,True,White,Uniform,19,30
246,A1ATL3G98SFW4V,White,True,White,Uniform,20,30
246,A1ATL3G98SFW4V,White,True,White,Uniform,21,30
246,A1ATL3G98SFW4V,White,True,White,Uniform,22,30
246,A1ATL3G98SFW4V,White,True,White,Uniform,23,30
79,A2WY6HLF2YLSOF,White,True,White,Same,0,18
79,A2WY6HLF2YLSOF,White,True,White,Same,1,18
79,A2WY6HLF2YLSOF,White,True,White,Same,2,18
79,A2WY6HLF2YLSOF,White,True,White,Same,3,20
79,A2WY6HLF2YLSOF,White,True,White,Same,4,20
79,A2WY6HLF2YLSOF,White,True,White,Same,5,22
79,A2WY6HLF2YLSOF,White,True,White,Same,6,22
79,A2WY6HLF2YLSOF,White,True,White,Same,7,24
79,A2WY6HLF2YLSOF,White,True,White,Same,8,24
79,A2WY6HLF2YLSOF,White,True,White,Same,9,26
79,A2WY6HLF2YLSOF,White,True,White,Same,10,26
79,A2WY6HLF2YLSOF,White,True,White,Same,11,26
79,A2WY6HLF2YLSOF,White,True,White,Same,12,26
79,A2WY6HLF2YLSOF,White,True,White,Same,13,26
79,A2WY6HLF2YLSOF,White,True,White,Same,14,26
79,A2WY6HLF2YLSOF,White,True,White,Same,15,26
79,A2WY6HLF2YLSOF,White,True,White,Same,16,26
79,A2WY6HLF2YLSOF,White,True,White,Same,17,28
79,A2WY6HLF2YLSOF,White,True,White,Same,18,28
79,A2WY6HLF2YLSOF,White,True,White,Same,19,28
79,A2WY6HLF2YLSOF,White,True,White,Same,20,28
79,A2WY6HLF2YLSOF,White,True,White,Same,21,30
79,A2WY6HLF2YLSOF,White,True,White,Same,22,30
79,A2WY6HLF2YLSOF,White,True,White,Same,23,32
73,A3EWJMM259R7Y1,Red,True,Red,Same,0,18
73,A3EWJMM259R7Y1,Red,True,Red,Same,1,18
73,A3EWJMM259R7Y1,Red,True,Red,Same,2,18
73,A3EWJMM259R7Y1,Red,True,Red,Same,3,18
73,A3EWJMM259R7Y1,Red,True,Red,Same,4,22
73,A3EWJMM259R7Y1,Red,True,Red,Same,5,22
73,A3EWJMM259R7Y1,Red,True,Red,Same,6,22
73,A3EWJMM259R7Y1,Red,True,Red,Same,7,22
73,A3EWJMM259R7Y1,Red,True,Red,Same,8,24
73,A3EWJMM259R7Y1,Red,True,Red,Same,9,24
73,A3EWJMM259R7Y1,Red,True,Red,Same,10,24
73,A3EWJMM259R7Y1,Red,True,Red,Same,11,24
73,A3EWJMM259R7Y1,Red,True,Red,Same,12,24
73,A3EWJMM259R7Y1,Red,True,Red,Same,13,26
73,A3EWJMM259R7Y1,Red,True,Red,Same,14,26
73,A3EWJMM259R7Y1,Red,True,Red,Same,15,28
73,A3EWJMM259R7Y1,Red,True,Red,Same,16,28
73,A3EWJMM259R7Y1,Red,True,Red,Same,17,28
73,A3EWJMM259R7Y1,Red,True,Red,Same,18,28
73,A3EWJMM259R7Y1,Red,True,Red,Same,19,30
73,A3EWJMM259R7Y1,Red,True,Red,Same,20,30
73,A3EWJMM259R7Y1,Red,True,Red,Same,21,30
73,A3EWJMM259R7Y1,Red,True,Red,Same,22,32
73,A3EWJMM259R7Y1,Red,True,Red,Same,23,32
116,A29AKJXQ248KNK,Red,False,White,Uniform,0,20
116,A29AKJXQ248KNK,Red,False,White,Uniform,1,20
116,A29AKJXQ248KNK,Red,False,White,Uniform,2,20
116,A29AKJXQ248KNK,Red,False,White,Uniform,3,22
116,A29AKJXQ248KNK,Red,False,White,Uniform,4,22
116,A29AKJXQ248KNK,Red,False,White,Uniform,5,22
116,A29AKJXQ248KNK,Red,False,White,Uniform,6,22
116,A29AKJXQ248KNK,Red,False,White,Uniform,7,24
116,A29AKJXQ248KNK,Red,False,White,Uniform,8,24
116,A29AKJXQ248KNK,Red,False,White,Uniform,9,24
116,A29AKJXQ248KNK,Red,False,White,Uniform,10,24
116,A29AKJXQ248KNK,Red,False,White,Uniform,11,24
116,A29AKJXQ248KNK,Red,False,White,Uniform,12,24
116,A29AKJXQ248KNK,Red,False,White,Uniform,13,24
116,A29AKJXQ248KNK,Red,False,White,Uniform,14,24
116,A29AKJXQ248KNK,Red,False,White,Uniform,15,26
116,A29AKJXQ248KNK,Red,False,White,Uniform,16,26
116,A29AKJXQ248KNK,Red,False,White,Uniform,17,26
116,A29AKJXQ248KNK,Red,False,White,Uniform,18,26
116,A29AKJXQ248KNK,Red,False,White,Uniform,19,26
116,A29AKJXQ248KNK,Red,False,White,Uniform,20,26
116,A29AKJXQ248KNK,Red,False,White,Uniform,21,26
116,A29AKJXQ248KNK,Red,False,White,Uniform,22,28
116,A29AKJXQ248KNK,Red,False,White,Uniform,23,28
107,A12IHTKQFQIPD1,White,False,Red,Same,0,24
107,A12IHTKQFQIPD1,White,False,Red,Same,1,24
107,A12IHTKQFQIPD1,White,False,Red,Same,2,24
107,A12IHTKQFQIPD1,White,False,Red,Same,3,26
107,A12IHTKQFQIPD1,White,False,Red,Same,4,26
107,A12IHTKQFQIPD1,White,False,Red,Same,5,26
107,A12IHTKQFQIPD1,White,False,Red,Same,6,26
107,A12IHTKQFQIPD1,White,False,Red,Same,7,26
107,A12IHTKQFQIPD1,White,False,Red,Same,8,26
107,A12IHTKQFQIPD1,White,False,Red,Same,9,26
107,A12IHTKQFQIPD1,White,False,Red,Same,10,26
107,A12IHTKQFQIPD1,White,False,Red,Same,11,28
107,A12IHTKQFQIPD1,White,False,Red,Same,12,28
107,A12IHTKQFQIPD1,White,False,Red,Same,13,28
107,A12IHTKQFQIPD1,White,False,Red,Same,14,28
107,A12IHTKQFQIPD1,White,False,Red,Same,15,28
107,A12IHTKQFQIPD1,White,False,Red,Same,16,28
107,A12IHTKQFQIPD1,White,False,Red,Same,17,28
107,A12IHTKQFQIPD1,White,False,Red,Same,18,30
107,A12IHTKQFQIPD1,White,False,Red,Same,19,30
107,A12IHTKQFQIPD1,White,False,Red,Same,20,30
107,A12IHTKQFQIPD1,White,False,Red,Same,21,30
107,A12IHTKQFQIPD1,White,False,Red,Same,22,30
107,A12IHTKQFQIPD1,White,False,Red,Same,23,30
117,A19KXJ5PWHS6YH,Red,False,White,Same,0,18
117,A19KXJ5PWHS6YH,Red,False,White,Same,1,18
117,A19KXJ5PWHS6YH,Red,False,White,Same,2,22
117,A19KXJ5PWHS6YH,Red,False,White,Same,3,22
117,A19KXJ5PWHS6YH,Red,False,White,Same,4,22
117,A19KXJ5PWHS6YH,Red,False,White,Same,5,24
117,A19KXJ5PWHS6YH,Red,False,White,Same,6,24
117,A19KXJ5PWHS6YH,Red,False,White,Same,7,24
117,A19KXJ5PWHS6YH,Red,False,White,Same,8,24
117,A19KXJ5PWHS6YH,Red,False,White,Same,9,24
117,A19KXJ5PWHS6YH,Red,False,White,Same,10,24
117,A19KXJ5PWHS6YH,Red,False,White,Same,11,24
117,A19KXJ5PWHS6YH,Red,False,White,Same,12,26
117,A19KXJ5PWHS6YH,Red,False,White,Same,13,26
117,A19KXJ5PWHS6YH,Red,False,White,Same,14,26
117,A19KXJ5PWHS6YH,Red,False,White,Same,15,26
117,A19KXJ5PWHS6YH,Red,False,White,Same,16,26
117,A19KXJ5PWHS6YH,Red,False,White,Same,17,26
117,A19KXJ5PWHS6YH,Red,False,White,Same,18,26
117,A19KXJ5PWHS6YH,Red,False,White,Same,19,26
117,A19KXJ5PWHS6YH,Red,False,White,Same,20,26
117,A19KXJ5PWHS6YH,Red,False,White,Same,21,28
117,A19KXJ5PWHS6YH,Red,False,White,Same,22,28
117,A19KXJ5PWHS6YH,Red,False,White,Same,23,32
98,AKZD89B2WLSX7,White,False,Red,Uniform,0,18
98,AKZD89B2WLSX7,White,False,Red,Uniform,1,18
98,AKZD89B2WLSX7,White,False,Red,Uniform,2,20
98,AKZD89B2WLSX7,White,False,Red,Uniform,3,20
98,AKZD89B2WLSX7,White,False,Red,Uniform,4,22
98,AKZD89B2WLSX7,White,False,Red,Uniform,5,22
98,AKZD89B2WLSX7,White,False,Red,Uniform,6,24
98,AKZD89B2WLSX7,White,False,Red,Uniform,7,24
98,AKZD89B2WLSX7,White,False,Red,Uniform,8,24
98,AKZD89B2WLSX7,White,False,Red,Uniform,9,26
98,AKZD89B2WLSX7,White,False,Red,Uniform,10,26
98,AKZD89B2WLSX7,White,False,Red,Uniform,11,26
98,AKZD89B2WLSX7,White,False,Red,Uniform,12,28
98,AKZD89B2WLSX7,White,False,Red,Uniform,13,28
98,AKZD89B2WLSX7,White,False,Red,Uniform,14,28
98,AKZD89B2WLSX7,White,False,Red,Uniform,15,28
98,AKZD89B2WLSX7,White,False,Red,Uniform,16,30
98,AKZD89B2WLSX7,White,False,Red,Uniform,17,30
98,AKZD89B2WLSX7,White,False,Red,Uniform,18,30
98,AKZD89B2WLSX7,White,False,Red,Uniform,19,32
98,AKZD89B2WLSX7,White,False,Red,Uniform,20,32
98,AKZD89B2WLSX7,White,False,Red,Uniform,21,32
98,AKZD89B2WLSX7,White,False,Red,Uniform,22,36
98,AKZD89B2WLSX7,White,False,Red,Uniform,23,36
106,A8AK4WHNZS755,White,False,Red,Uniform,0,4
106,A8AK4WHNZS755,White,False,Red,Uniform,1,4
106,A8AK4WHNZS755,White,False,Red,Uniform,2,4
106,A8AK4WHNZS755,White,False,Red,Uniform,3,4
106,A8AK4WHNZS755,White,False,Red,Uniform,4,4
106,A8AK4WHNZS755,White,False,Red,Uniform,5,6
106,A8AK4WHNZS755,White,False,Red,Uniform,6,6
106,A8AK4WHNZS755,White,False,Red,Uniform,7,6
106,A8AK4WHNZS755,White,False,Red,Uniform,8,6
106,A8AK4WHNZS755,White,False,Red,Uniform,9,6
106,A8AK4WHNZS755,White,False,Red,Uniform,10,6
106,A8AK4WHNZS755,White,False,Red,Uniform,11,8
106,A8AK4WHNZS755,White,False,Red,Uniform,12,8
106,A8AK4WHNZS755,White,False,Red,Uniform,13,8
106,A8AK4WHNZS755,White,False,Red,Uniform,14,8
106,A8AK4WHNZS755,White,False,Red,Uniform,15,8
106,A8AK4WHNZS755,White,False,Red,Uniform,16,10
106,A8AK4WHNZS755,White,False,Red,Uniform,17,10
106,A8AK4WHNZS755,White,False,Red,Uniform,18,10
106,A8AK4WHNZS755,White,False,Red,Uniform,19,12
106,A8AK4WHNZS755,White,False,Red,Uniform,20,12
106,A8AK4WHNZS755,White,False,Red,Uniform,21,12
106,A8AK4WHNZS755,White,False,Red,Uniform,22,12
106,A8AK4WHNZS755,White,False,Red,Uniform,23,12
276,A3AN9828C2VIDG,Red,False,White,Uniform,0,18
276,A3AN9828C2VIDG,Red,False,White,Uniform,1,18
276,A3AN9828C2VIDG,Red,False,White,Uniform,2,18
276,A3AN9828C2VIDG,Red,False,White,Uniform,3,18
276,A3AN9828C2VIDG,Red,False,White,Uniform,4,20
276,A3AN9828C2VIDG,Red,False,White,Uniform,5,20
276,A3AN9828C2VIDG,Red,False,White,Uniform,6,20
276,A3AN9828C2VIDG,Red,False,White,Uniform,7,20
276,A3AN9828C2VIDG,Red,False,White,Uniform,8,22
276,A3AN9828C2VIDG,Red,False,White,Uniform,9,22
276,A3AN9828C2VIDG,Red,False,White,Uniform,10,22
276,A3AN9828C2VIDG,Red,False,White,Uniform,11,22
276,A3AN9828C2VIDG,Red,False,White,Uniform,12,22
276,A3AN9828C2VIDG,Red,False,White,Uniform,13,24
276,A3AN9828C2VIDG,Red,False,White,Uniform,14,24
276,A3AN9828C2VIDG,Red,False,White,Uniform,15,24
276,A3AN9828C2VIDG,Red,False,White,Uniform,16,24
276,A3AN9828C2VIDG,Red,False,White,Uniform,17,26
276,A3AN9828C2VIDG,Red,False,White,Uniform,18,28
276,A3AN9828C2VIDG,Red,False,White,Uniform,19,30
276,A3AN9828C2VIDG,Red,False,White,Uniform,20,30
276,A3AN9828C2VIDG,Red,False,White,Uniform,21,32
276,A3AN9828C2VIDG,Red,False,White,Uniform,22,32
276,A3AN9828C2VIDG,Red,False,White,Uniform,23,32
119,AHBWX3WYMAB0E,White,True,White,Same,0,20
119,AHBWX3WYMAB0E,White,True,White,Same,1,22
119,AHBWX3WYMAB0E,White,True,White,Same,2,22
119,AHBWX3WYMAB0E,White,True,White,Same,3,22
119,AHBWX3WYMAB0E,White,True,White,Same,4,22
119,AHBWX3WYMAB0E,White,True,White,Same,5,22
119,AHBWX3WYMAB0E,White,True,White,Same,6,22
119,AHBWX3WYMAB0E,White,True,White,Same,7,22
119,AHBWX3WYMAB0E,White,True,White,Same,8,24
119,AHBWX3WYMAB0E,White,True,White,Same,9,24
119,AHBWX3WYMAB0E,White,True,White,Same,10,24
119,AHBWX3WYMAB0E,White,True,White,Same,11,24
119,AHBWX3WYMAB0E,White,True,White,Same,12,24
119,AHBWX3WYMAB0E,White,True,White,Same,13,24
119,AHBWX3WYMAB0E,White,True,White,Same,14,24
119,AHBWX3WYMAB0E,White,True,White,Same,15,24
119,AHBWX3WYMAB0E,White,True,White,Same,16,26
119,AHBWX3WYMAB0E,White,True,White,Same,17,26
119,AHBWX3WYMAB0E,White,True,White,Same,18,26
119,AHBWX3WYMAB0E,White,True,White,Same,19,26
119,AHBWX3WYMAB0E,White,True,White,Same,20,26
119,AHBWX3WYMAB0E,White,True,White,Same,21,30
119,AHBWX3WYMAB0E,White,True,White,Same,22,30
119,AHBWX3WYMAB0E,White,True,White,Same,23,32
115,A25HIOE2S953Y4,White,False,Red,Same,0,20
115,A25HIOE2S953Y4,White,False,Red,Same,1,22
115,A25HIOE2S953Y4,White,False,Red,Same,2,22
115,A25HIOE2S953Y4,White,False,Red,Same,3,22
115,A25HIOE2S953Y4,White,False,Red,Same,4,22
115,A25HIOE2S953Y4,White,False,Red,Same,5,24
115,A25HIOE2S953Y4,White,False,Red,Same,6,24
115,A25HIOE2S953Y4,White,False,Red,Same,7,24
115,A25HIOE2S953Y4,White,False,Red,Same,8,26
115,A25HIOE2S953Y4,White,False,Red,Same,9,26
115,A25HIOE2S953Y4,White,False,Red,Same,10,26
115,A25HIOE2S953Y4,White,False,Red,Same,11,26
115,A25HIOE2S953Y4,White,False,Red,Same,12,26
115,A25HIOE2S953Y4,White,False,Red,Same,13,26
115,A25HIOE2S953Y4,White,False,Red,Same,14,26
115,A25HIOE2S953Y4,White,False,Red,Same,15,26
115,A25HIOE2S953Y4,White,False,Red,Same,16,28
115,A25HIOE2S953Y4,White,False,Red,Same,17,28
115,A25HIOE2S953Y4,White,False,Red,Same,18,28
115,A25HIOE2S953Y4,White,False,Red,Same,19,28
115,A25HIOE2S953Y4,White,False,Red,Same,20,30
115,A25HIOE2S953Y4,White,False,Red,Same,21,30
115,A25HIOE2S953Y4,White,False,Red,Same,22,32
115,A25HIOE2S953Y4,White,False,Red,Same,23,34
133,AOS2PVHT2HYTL,Red,False,White,Same,0,18
133,AOS2PVHT2HYTL,Red,False,White,Same,1,18
133,AOS2PVHT2HYTL,Red,False,White,Same,2,20
133,AOS2PVHT2HYTL,Red,False,White,Same,3,20
133,AOS2PVHT2HYTL,Red,False,White,Same,4,20
133,AOS2PVHT2HYTL,Red,False,White,Same,5,20
133,AOS2PVHT2HYTL,Red,False,White,Same,6,22
133,AOS2PVHT2HYTL,Red,False,White,Same,7,22
133,AOS2PVHT2HYTL,Red,False,White,Same,8,22
133,AOS2PVHT2HYTL,Red,False,White,Same,9,22
133,AOS2PVHT2HYTL,Red,False,White,Same,10,24
133,AOS2PVHT2HYTL,Red,False,White,Same,11,24
133,AOS2PVHT2HYTL,Red,False,White,Same,12,24
133,AOS2PVHT2HYTL,Red,False,White,Same,13,24
133,AOS2PVHT2HYTL,Red,False,White,Same,14,26
133,AOS2PVHT2HYTL,Red,False,White,Same,15,26
133,AOS2PVHT2HYTL,Red,False,White,Same,16,26
133,AOS2PVHT2HYTL,Red,False,White,Same,17,26
133,AOS2PVHT2HYTL,Red,False,White,Same,18,26
133,AOS2PVHT2HYTL,Red,False,White,Same,19,26
133,AOS2PVHT2HYTL,Red,False,White,Same,20,28
133,AOS2PVHT2HYTL,Red,False,White,Same,21,28
133,AOS2PVHT2HYTL,Red,False,White,Same,22,28
133,AOS2PVHT2HYTL,Red,False,White,Same,23,28
114,A1N7O7E8HC03D8,White,False,Red,Uniform,0,18
114,A1N7O7E8HC03D8,White,False,Red,Uniform,1,18
