turkid,condition,label_category,memory_min,memory_avg,offer,LTA,has_consistent_prefs
R_W7JRCG4q0GCVV8R,Higher dispersion,Florida,280.0,300.0,200,3.0,False
R_1EYHJy0AfwHsLsY,Equal dispersion,Florida,240.0,320.0,280,1.0,True
R_1EYHJy0AfwHsLsY,Equal dispersion,Florida,240.0,320.0,260,2.0,True
R_1EYHJy0AfwHsLsY,Equal dispersion,Florida,240.0,320.0,240,3.0,True
R_1EYHJy0AfwHsLsY,Equal dispersion,Florida,240.0,320.0,220,3.0,True
R_1EYHJy0AfwHsLsY,Equal dispersion,Florida,240.0,320.0,200,3.0,True
R_1QtJmdQcPqyEtHi,Equal dispersion,Colorado,260.0,320.0,280,1.0,True
R_1QtJmdQcPqyEtHi,Equal dispersion,Colorado,260.0,320.0,260,1.0,True
R_1QtJmdQcPqyEtHi,Equal dispersion,Colorado,260.0,320.0,240,1.0,True
R_1QtJmdQcPqyEtHi,Equal dispersion,Colorado,260.0,320.0,220,1.0,True
R_1QtJmdQcPqyEtHi,Equal dispersion,Colorado,260.0,320.0,200,1.0,True
R_32Rqt8HbVKSuShQ,Equal dispersion,Florida,280.0,340.0,280,-3.0,True
R_32Rqt8HbVKSuShQ,Equal dispersion,Florida,280.0,340.0,260,-1.0,True
R_32Rqt8HbVKSuShQ,Equal dispersion,Florida,280.0,340.0,240,0.0,True
R_32Rqt8HbVKSuShQ,Equal dispersion,Florida,280.0,340.0,220,0.0,True
R_32Rqt8HbVKSuShQ,Equal dispersion,Florida,280.0,340.0,200,1.0,True
R_3NxpdB7aCsogrIP,Higher dispersion,Florida,160.0,360.0,280,2.0,True
R_3NxpdB7aCsogrIP,Higher dispersion,Florida,160.0,360.0,260,2.0,True
R_3NxpdB7aCsogrIP,Higher dispersion,Florida,160.0,360.0,240,2.0,True
R_3NxpdB7aCsogrIP,Higher dispersion,Florida,160.0,360.0,220,2.0,True
R_3NxpdB7aCsogrIP,Higher dispersion,Florida,160.0,360.0,200,3.0,True
R_2B8PAK3fCoReqXo,Equal dispersion,Colorado,240.0,300.0,280,0.0,True
R_2B8PAK3fCoReqXo,Equal dispersion,Colorado,240.0,300.0,260,1.0,True
R_2B8PAK3fCoReqXo,Equal dispersion,Colorado,240.0,300.0,240,3.0,True
R_2B8PAK3fCoReqXo,Equal dispersion,Colorado,240.0,300.0,220,3.0,True
R_2B8PAK3fCoReqXo,Equal dispersion,Colorado,240.0,300.0,200,3.0,True
R_1ojPvOcHO4vb4ly,Higher dispersion,Colorado,280.0,340.0,280,1.0,True
R_1ojPvOcHO4vb4ly,Higher dispersion,Colorado,280.0,340.0,260,2.0,True
R_1ojPvOcHO4vb4ly,Higher dispersion,Colorado,280.0,340.0,240,2.0,True
R_1ojPvOcHO4vb4ly,Higher dispersion,Colorado,280.0,340.0,220,2.0,True
R_1ojPvOcHO4vb4ly,Higher dispersion,Colorado,280.0,340.0,200,3.0,True
R_1rCkQlgLhTyhbDN,Equal dispersion,Colorado,240.0,300.0,280,2.0,True
R_1rCkQlgLhTyhbDN,Equal dispersion,Colorado,240.0,300.0,260,3.0,True
R_1rCkQlgLhTyhbDN,Equal dispersion,Colorado,240.0,300.0,240,3.0,True
R_1rCkQlgLhTyhbDN,Equal dispersion,Colorado,240.0,300.0,220,3.0,True
R_1rCkQlgLhTyhbDN,Equal dispersion,Colorado,240.0,300.0,200,3.0,True
R_ZvMMpBhVG2nSy9H,Equal dispersion,Florida,240.0,300.0,280,-1.0,True
R_ZvMMpBhVG2nSy9H,Equal dispersion,Florida,240.0,300.0,260,1.0,True
R_ZvMMpBhVG2nSy9H,Equal dispersion,Florida,240.0,300.0,240,3.0,True
R_ZvMMpBhVG2nSy9H,Equal dispersion,Florida,240.0,300.0,220,3.0,True
R_ZvMMpBhVG2nSy9H,Equal dispersion,Florida,240.0,300.0,200,3.0,True
R_vuVbTL88aVM1fIB,Higher dispersion,Colorado,220.0,290.0,280,2.0,True
R_vuVbTL88aVM1fIB,Higher dispersion,Colorado,220.0,290.0,260,2.0,True
R_vuVbTL88aVM1fIB,Higher dispersion,Colorado,220.0,290.0,240,3.0,True
R_vuVbTL88aVM1fIB,Higher dispersion,Colorado,220.0,290.0,220,3.0,True
R_vuVbTL88aVM1fIB,Higher dispersion,Colorado,220.0,290.0,200,3.0,True
R_1LBxnrO0HOPNk0y,Equal dispersion,Colorado,240.0,340.0,280,1.0,True
R_1LBxnrO0HOPNk0y,Equal dispersion,Colorado,240.0,340.0,260,2.0,True
R_1LBxnrO0HOPNk0y,Equal dispersion,Colorado,240.0,340.0,240,3.0,True
R_1LBxnrO0HOPNk0y,Equal dispersion,Colorado,240.0,340.0,220,3.0,True
R_1LBxnrO0HOPNk0y,Equal dispersion,Colorado,240.0,340.0,200,3.0,True
R_3OeOhSN3syk2DMU,Higher dispersion,Florida,280.0,300.0,280,3.0,True
R_3OeOhSN3syk2DMU,Higher dispersion,Florida,280.0,300.0,260,3.0,True
R_3OeOhSN3syk2DMU,Higher dispersion,Florida,280.0,300.0,240,3.0,True
R_3OeOhSN3syk2DMU,Higher dispersion,Florida,280.0,300.0,220,3.0,True
R_3OeOhSN3syk2DMU,Higher dispersion,Florida,280.0,300.0,200,3.0,True
R_1P653iR0nPFH5cv,Higher dispersion,Florida,140.0,300.0,280,-1.0,True
R_1P653iR0nPFH5cv,Higher dispersion,Florida,140.0,300.0,260,-1.0,True
R_1P653iR0nPFH5cv,Higher dispersion,Florida,140.0,300.0,240,-1.0,True
R_1P653iR0nPFH5cv,Higher dispersion,Florida,140.0,300.0,220,-1.0,True
R_1P653iR0nPFH5cv,Higher dispersion,Florida,140.0,300.0,200,0.0,True
R_3pclVaRjrq4KCdc,Higher dispersion,Florida,240.0,300.0,280,3.0,True
R_3pclVaRjrq4KCdc,Higher dispersion,Florida,240.0,300.0,260,3.0,True
R_3pclVaRjrq4KCdc,Higher dispersion,Florida,240.0,300.0,240,3.0,True
R_3pclVaRjrq4KCdc,Higher dispersion,Florida,240.0,300.0,220,3.0,True
R_3pclVaRjrq4KCdc,Higher dispersion,Florida,240.0,300.0,200,3.0,True
R_yEp9fS3YojgcT17,Higher dispersion,Colorado,290.0,320.0,280,2.0,True
R_yEp9fS3YojgcT17,Higher dispersion,Colorado,290.0,320.0,260,3.0,True
R_yEp9fS3YojgcT17,Higher dispersion,Colorado,290.0,320.0,240,3.0,True
R_yEp9fS3YojgcT17,Higher dispersion,Colorado,290.0,320.0,220,3.0,True
R_yEp9fS3YojgcT17,Higher dispersion,Colorado,290.0,320.0,200,3.0,True
R_2YEN6K0RDkMnNMt,Higher dispersion,Colorado,240.0,340.0,280,2.0,True
R_2YEN6K0RDkMnNMt,Higher dispersion,Colorado,240.0,340.0,260,3.0,True
R_2YEN6K0RDkMnNMt,Higher dispersion,Colorado,240.0,340.0,240,3.0,True
R_2YEN6K0RDkMnNMt,Higher dispersion,Colorado,240.0,340.0,220,3.0,True
R_2YEN6K0RDkMnNMt,Higher dispersion,Colorado,240.0,340.0,200,3.0,True
R_r285DeFpv2e2pBT,Higher dispersion,Colorado,160.0,240.0,280,1.0,True
R_r285DeFpv2e2pBT,Higher dispersion,Colorado,160.0,240.0,260,3.0,True
R_r285DeFpv2e2pBT,Higher dispersion,Colorado,160.0,240.0,240,3.0,True
R_r285DeFpv2e2pBT,Higher dispersion,Colorado,160.0,240.0,220,3.0,True
R_r285DeFpv2e2pBT,Higher dispersion,Colorado,160.0,240.0,200,3.0,True
R_3NEaFJxSq3ga77J,Equal dispersion,Colorado,280.0,320.0,280,3.0,True
R_3NEaFJxSq3ga77J,Equal dispersion,Colorado,280.0,320.0,260,3.0,True
R_3NEaFJxSq3ga77J,Equal dispersion,Colorado,280.0,320.0,240,3.0,True
R_3NEaFJxSq3ga77J,Equal dispersion,Colorado,280.0,320.0,220,3.0,True
R_3NEaFJxSq3ga77J,Equal dispersion,Colorado,280.0,320.0,200,3.0,True
R_25AfB77AXEoPeBv,Higher dispersion,Florida,280.0,340.0,280,1.0,True
R_25AfB77AXEoPeBv,Higher dispersion,Florida,280.0,340.0,260,1.0,True
R_25AfB77AXEoPeBv,Higher dispersion,Florida,280.0,340.0,240,1.0,True
R_25AfB77AXEoPeBv,Higher dispersion,Florida,280.0,340.0,220,1.0,True
R_25AfB77AXEoPeBv,Higher dispersion,Florida,280.0,340.0,200,2.0,True
R_WAnZWFrHUDUrEqJ,Higher dispersion,Colorado,220.0,260.0,280,-1.0,True
R_WAnZWFrHUDUrEqJ,Higher dispersion,Colorado,220.0,260.0,260,1.0,True
R_WAnZWFrHUDUrEqJ,Higher dispersion,Colorado,220.0,260.0,240,2.0,True
R_WAnZWFrHUDUrEqJ,Higher dispersion,Colorado,220.0,260.0,220,3.0,True
R_WAnZWFrHUDUrEqJ,Higher dispersion,Colorado,220.0,260.0,200,3.0,True
R_1ImIXCWpBZftLLy,Equal dispersion,Florida,220.0,300.0,280,3.0,True
R_1ImIXCWpBZftLLy,Equal dispersion,Florida,220.0,300.0,260,3.0,True
R_1ImIXCWpBZftLLy,Equal dispersion,Florida,220.0,300.0,240,3.0,True
R_1ImIXCWpBZftLLy,Equal dispersion,Florida,220.0,300.0,220,3.0,True
R_1ImIXCWpBZftLLy,Equal dispersion,Florida,220.0,300.0,200,3.0,True
R_1OJ1VnudITVEwuU,Equal dispersion,Colorado,240.0,310.0,280,1.0,True
R_1OJ1VnudITVEwuU,Equal dispersion,Colorado,240.0,310.0,260,3.0,True
R_1OJ1VnudITVEwuU,Equal dispersion,Colorado,240.0,310.0,240,3.0,True
R_1OJ1VnudITVEwuU,Equal dispersion,Colorado,240.0,310.0,220,3.0,True
R_1OJ1VnudITVEwuU,Equal dispersion,Colorado,240.0,310.0,200,3.0,True
R_3MiBDNXX6cVtmYT,Equal dispersion,Colorado,240.0,300.0,280,2.0,True
R_3MiBDNXX6cVtmYT,Equal dispersion,Colorado,240.0,300.0,260,3.0,True
R_3MiBDNXX6cVtmYT,Equal dispersion,Colorado,240.0,300.0,240,3.0,True
R_3MiBDNXX6cVtmYT,Equal dispersion,Colorado,240.0,300.0,220,3.0,True
R_3MiBDNXX6cVtmYT,Equal dispersion,Colorado,240.0,300.0,200,3.0,True
R_1E3S2ocVnVyPUih,Higher dispersion,Florida,160.0,250.0,280,-1.0,True
R_1E3S2ocVnVyPUih,Higher dispersion,Florida,160.0,250.0,260,-1.0,True
R_1E3S2ocVnVyPUih,Higher dispersion,Florida,160.0,250.0,240,-1.0,True
R_1E3S2ocVnVyPUih,Higher dispersion,Florida,160.0,250.0,220,-1.0,True
R_1E3S2ocVnVyPUih,Higher dispersion,Florida,160.0,250.0,200,1.0,True
R_2WYn2kpCuJYPAYv,Equal dispersion,Colorado,240.0,300.0,280,-1.0,True
R_2WYn2kpCuJYPAYv,Equal dispersion,Colorado,240.0,300.0,260,1.0,True
R_2WYn2kpCuJYPAYv,Equal dispersion,Colorado,240.0,300.0,240,1.0,True
R_2WYn2kpCuJYPAYv,Equal dispersion,Colorado,240.0,300.0,220,2.0,True
R_2WYn2kpCuJYPAYv,Equal dispersion,Colorado,240.0,300.0,200,3.0,True
R_2aS9C55vERbzxCw,Equal dispersion,Colorado,240.0,300.0,280,-3.0,True
R_2aS9C55vERbzxCw,Equal dispersion,Colorado,240.0,300.0,260,-3.0,True
R_2aS9C55vERbzxCw,Equal dispersion,Colorado,240.0,300.0,240,-3.0,True
R_2aS9C55vERbzxCw,Equal dispersion,Colorado,240.0,300.0,220,-3.0,True
R_2aS9C55vERbzxCw,Equal dispersion,Colorado,240.0,300.0,200,-3.0,True
R_DcL290L1YTVoaMF,Equal dispersion,Florida,25.0,25.0,280,1.0,False
R_DcL290L1YTVoaMF,Equal dispersion,Florida,25.0,25.0,260,0.0,False
R_DcL290L1YTVoaMF,Equal dispersion,Florida,25.0,25.0,240,0.0,False
R_DcL290L1YTVoaMF,Equal dispersion,Florida,25.0,25.0,220,1.0,False
R_DcL290L1YTVoaMF,Equal dispersion,Florida,25.0,25.0,200,-1.0,False
R_1Cw2St3MB1zOJ11,Higher dispersion,Florida,220.0,230.0,280,1.0,False
R_1Cw2St3MB1zOJ11,Higher dispersion,Florida,220.0,230.0,260,1.0,False
R_1Cw2St3MB1zOJ11,Higher dispersion,Florida,220.0,230.0,240,0.0,False
R_1Cw2St3MB1zOJ11,Higher dispersion,Florida,220.0,230.0,220,3.0,False
R_1Cw2St3MB1zOJ11,Higher dispersion,Florida,220.0,230.0,200,-1.0,False
R_vpKl4RCXAcnW1A5,Higher dispersion,Florida,140.0,300.0,280,-2.0,True
R_vpKl4RCXAcnW1A5,Higher dispersion,Florida,140.0,300.0,260,-2.0,True
R_vpKl4RCXAcnW1A5,Higher dispersion,Florida,140.0,300.0,240,-2.0,True
R_vpKl4RCXAcnW1A5,Higher dispersion,Florida,140.0,300.0,220,-2.0,True
R_vpKl4RCXAcnW1A5,Higher dispersion,Florida,140.0,300.0,200,-2.0,True
R_3lVLAR0nDfrtW7y,Higher dispersion,Florida,140.0,300.0,280,1.0,True
R_3lVLAR0nDfrtW7y,Higher dispersion,Florida,140.0,300.0,260,1.0,True
R_3lVLAR0nDfrtW7y,Higher dispersion,Florida,140.0,300.0,240,1.0,True
R_3lVLAR0nDfrtW7y,Higher dispersion,Florida,140.0,300.0,220,2.0,True
R_3lVLAR0nDfrtW7y,Higher dispersion,Florida,140.0,300.0,200,3.0,True
R_3k5Fk412PzEyJiJ,Higher dispersion,Colorado,140.0,328.0,280,3.0,False
R_3k5Fk412PzEyJiJ,Higher dispersion,Colorado,140.0,328.0,260,-2.0,False
R_3k5Fk412PzEyJiJ,Higher dispersion,Colorado,140.0,328.0,240,-1.0,False
R_3k5Fk412PzEyJiJ,Higher dispersion,Colorado,140.0,328.0,220,0.0,False
R_3k5Fk412PzEyJiJ,Higher dispersion,Colorado,140.0,328.0,200,1.0,False
R_241cxZ58Xd20eGf,Higher dispersion,Colorado,200.0,250.0,280,0.0,False
R_241cxZ58Xd20eGf,Higher dispersion,Colorado,200.0,250.0,260,1.0,False
R_241cxZ58Xd20eGf,Higher dispersion,Colorado,200.0,250.0,240,0.0,False
R_241cxZ58Xd20eGf,Higher dispersion,Colorado,200.0,250.0,220,-1.0,False
R_241cxZ58Xd20eGf,Higher dispersion,Colorado,200.0,250.0,200,-1.0,False
R_2zveUTTKlMPzmbv,Higher dispersion,Florida,180.0,350.0,280,-1.0,False
R_2zveUTTKlMPzmbv,Higher dispersion,Florida,180.0,350.0,260,-3.0,False
R_2zveUTTKlMPzmbv,Higher dispersion,Florida,180.0,350.0,240,-3.0,False
R_2zveUTTKlMPzmbv,Higher dispersion,Florida,180.0,350.0,220,-3.0,False
R_2zveUTTKlMPzmbv,Higher dispersion,Florida,180.0,350.0,200,-3.0,False
R_10U9mCPf4WpIsfo,Equal dispersion,Colorado,260.0,300.0,280,-3.0,True
R_10U9mCPf4WpIsfo,Equal dispersion,Colorado,260.0,300.0,260,3.0,True
R_10U9mCPf4WpIsfo,Equal dispersion,Colorado,260.0,300.0,240,3.0,True
R_10U9mCPf4WpIsfo,Equal dispersion,Colorado,260.0,300.0,220,3.0,True
R_10U9mCPf4WpIsfo,Equal dispersion,Colorado,260.0,300.0,200,3.0,True
R_1NyvakroZaLrWrg,Equal dispersion,Colorado,260.0,320.0,280,2.0,True
R_1NyvakroZaLrWrg,Equal dispersion,Colorado,260.0,320.0,260,3.0,True
R_1NyvakroZaLrWrg,Equal dispersion,Colorado,260.0,320.0,240,3.0,True
R_1NyvakroZaLrWrg,Equal dispersion,Colorado,260.0,320.0,220,3.0,True
R_1NyvakroZaLrWrg,Equal dispersion,Colorado,260.0,320.0,200,3.0,True
R_1lB5hyW5hSO8kW3,Higher dispersion,Colorado,280.0,330.0,280,-1.0,True
R_1lB5hyW5hSO8kW3,Higher dispersion,Colorado,280.0,330.0,260,2.0,True
R_1lB5hyW5hSO8kW3,Higher dispersion,Colorado,280.0,330.0,240,3.0,True
R_1lB5hyW5hSO8kW3,Higher dispersion,Colorado,280.0,330.0,220,3.0,True
R_1lB5hyW5hSO8kW3,Higher dispersion,Colorado,280.0,330.0,200,3.0,True
R_2xEvnhH5bMVz4SN,Equal dispersion,Colorado,320.0,320.0,280,-1.0,True
R_2xEvnhH5bMVz4SN,Equal dispersion,Colorado,320.0,320.0,260,2.0,True
R_2xEvnhH5bMVz4SN,Equal dispersion,Colorado,320.0,320.0,240,3.0,True
R_2xEvnhH5bMVz4SN,Equal dispersion,Colorado,320.0,320.0,220,3.0,True
R_2xEvnhH5bMVz4SN,Equal dispersion,Colorado,320.0,320.0,200,3.0,True
R_2Ufs6Umj5cdY3J4,Higher dispersion,Florida,220.0,320.0,280,1.0,True
R_2Ufs6Umj5cdY3J4,Higher dispersion,Florida,220.0,320.0,260,1.0,True
R_2Ufs6Umj5cdY3J4,Higher dispersion,Florida,220.0,320.0,240,2.0,True
R_2Ufs6Umj5cdY3J4,Higher dispersion,Florida,220.0,320.0,220,2.0,True
R_2Ufs6Umj5cdY3J4,Higher dispersion,Florida,220.0,320.0,200,2.0,True
R_2qdzlNdzYj0nUAd,Higher dispersion,Florida,120.0,400.0,280,2.0,True
R_2qdzlNdzYj0nUAd,Higher dispersion,Florida,120.0,400.0,260,2.0,True
R_2qdzlNdzYj0nUAd,Higher dispersion,Florida,120.0,400.0,240,3.0,True
R_2qdzlNdzYj0nUAd,Higher dispersion,Florida,120.0,400.0,220,3.0,True
R_2qdzlNdzYj0nUAd,Higher dispersion,Florida,120.0,400.0,200,3.0,True
R_1GIkGGquXHfc3ch,Higher dispersion,Colorado,140.0,275.0,280,-2.0,True
R_1GIkGGquXHfc3ch,Higher dispersion,Colorado,140.0,275.0,260,-2.0,True
R_1GIkGGquXHfc3ch,Higher dispersion,Colorado,140.0,275.0,240,-1.0,True
R_1GIkGGquXHfc3ch,Higher dispersion,Colorado,140.0,275.0,220,-1.0,True
R_1GIkGGquXHfc3ch,Higher dispersion,Colorado,140.0,275.0,200,-1.0,True
R_2fB7STrFi1jqVHJ,Equal dispersion,Florida,240.0,300.0,280,1.0,True
R_2fB7STrFi1jqVHJ,Equal dispersion,Florida,240.0,300.0,260,2.0,True
R_2fB7STrFi1jqVHJ,Equal dispersion,Florida,240.0,300.0,240,3.0,True
R_2fB7STrFi1jqVHJ,Equal dispersion,Florida,240.0,300.0,220,3.0,True
R_2fB7STrFi1jqVHJ,Equal dispersion,Florida,240.0,300.0,200,3.0,True
R_1JV2vBvh4WNIgRg,Equal dispersion,Florida,260.0,310.0,280,2.0,True
R_1JV2vBvh4WNIgRg,Equal dispersion,Florida,260.0,310.0,260,2.0,True
R_1JV2vBvh4WNIgRg,Equal dispersion,Florida,260.0,310.0,240,3.0,True
R_1JV2vBvh4WNIgRg,Equal dispersion,Florida,260.0,310.0,220,3.0,True
R_1JV2vBvh4WNIgRg,Equal dispersion,Florida,260.0,310.0,200,3.0,True
R_3JIsNnNRiYmWLT0,Higher dispersion,Florida,280.0,320.0,280,2.0,True
R_3JIsNnNRiYmWLT0,Higher dispersion,Florida,280.0,320.0,260,3.0,True
R_3JIsNnNRiYmWLT0,Higher dispersion,Florida,280.0,320.0,240,3.0,True
R_3JIsNnNRiYmWLT0,Higher dispersion,Florida,280.0,320.0,220,3.0,True
R_3JIsNnNRiYmWLT0,Higher dispersion,Florida,280.0,320.0,200,3.0,True
R_0oH9aZbPhfpiMnL,Higher dispersion,Florida,480.0,300.0,280,2.0,False
R_0oH9aZbPhfpiMnL,Higher dispersion,Florida,480.0,300.0,260,3.0,False
R_0oH9aZbPhfpiMnL,Higher dispersion,Florida,480.0,300.0,240,0.0,False
R_0oH9aZbPhfpiMnL,Higher dispersion,Florida,480.0,300.0,220,1.0,False
R_0oH9aZbPhfpiMnL,Higher dispersion,Florida,480.0,300.0,200,2.0,False
R_2OMB3kK7XLlbd71,Higher dispersion,Florida,280.0,300.0,280,3.0,True
R_2OMB3kK7XLlbd71,Higher dispersion,Florida,280.0,300.0,260,3.0,True
R_2OMB3kK7XLlbd71,Higher dispersion,Florida,280.0,300.0,240,3.0,True
R_2OMB3kK7XLlbd71,Higher dispersion,Florida,280.0,300.0,220,3.0,True
R_2OMB3kK7XLlbd71,Higher dispersion,Florida,280.0,300.0,200,3.0,True
R_3k18vpD6bFv2XuA,Higher dispersion,Colorado,180.0,300.0,280,1.0,True
R_3k18vpD6bFv2XuA,Higher dispersion,Colorado,180.0,300.0,260,2.0,True
R_3k18vpD6bFv2XuA,Higher dispersion,Colorado,180.0,300.0,240,2.0,True
R_3k18vpD6bFv2XuA,Higher dispersion,Colorado,180.0,300.0,220,2.0,True
R_3k18vpD6bFv2XuA,Higher dispersion,Colorado,180.0,300.0,200,2.0,True
R_2YSasUSvJ1aggJf,Equal dispersion,Colorado,240.0,285.0,280,2.0,False
R_2YSasUSvJ1aggJf,Equal dispersion,Colorado,240.0,285.0,260,1.0,False
R_2YSasUSvJ1aggJf,Equal dispersion,Colorado,240.0,285.0,240,2.0,False
R_2YSasUSvJ1aggJf,Equal dispersion,Colorado,240.0,285.0,220,3.0,False
R_2YSasUSvJ1aggJf,Equal dispersion,Colorado,240.0,285.0,200,3.0,False
R_2YYssa1zbtOrPme,Higher dispersion,Florida,100.0,200.0,280,-1.0,True
R_2YYssa1zbtOrPme,Higher dispersion,Florida,100.0,200.0,260,-1.0,True
R_2YYssa1zbtOrPme,Higher dispersion,Florida,100.0,200.0,240,-1.0,True
R_2YYssa1zbtOrPme,Higher dispersion,Florida,100.0,200.0,220,-1.0,True
R_2YYssa1zbtOrPme,Higher dispersion,Florida,100.0,200.0,200,1.0,True
R_1mFeyqcweX1UabC,Equal dispersion,Colorado,260.0,300.0,280,1.0,True
R_1mFeyqcweX1UabC,Equal dispersion,Colorado,260.0,300.0,260,2.0,True
R_1mFeyqcweX1UabC,Equal dispersion,Colorado,260.0,300.0,240,2.0,True
R_1mFeyqcweX1UabC,Equal dispersion,Colorado,260.0,300.0,220,3.0,True
R_1mFeyqcweX1UabC,Equal dispersion,Colorado,260.0,300.0,200,3.0,True
R_2TZu3akbrWDcIQ0,Equal dispersion,Colorado,240.0,280.0,280,2.0,False
R_2TZu3akbrWDcIQ0,Equal dispersion,Colorado,240.0,280.0,260,0.0,False
R_2TZu3akbrWDcIQ0,Equal dispersion,Colorado,240.0,280.0,240,2.0,False
R_2TZu3akbrWDcIQ0,Equal dispersion,Colorado,240.0,280.0,220,1.0,False
R_2TZu3akbrWDcIQ0,Equal dispersion,Colorado,240.0,280.0,200,2.0,False
R_2saKjDU86DPMvva,Equal dispersion,Florida,240.0,310.0,280,1.0,True
R_2saKjDU86DPMvva,Equal dispersion,Florida,240.0,310.0,260,1.0,True
R_2saKjDU86DPMvva,Equal dispersion,Florida,240.0,310.0,240,3.0,True
R_2saKjDU86DPMvva,Equal dispersion,Florida,240.0,310.0,220,3.0,True
R_2saKjDU86DPMvva,Equal dispersion,Florida,240.0,310.0,200,3.0,True
R_4MKe65TVgxxVGkV,Equal dispersion,Colorado,260.0,340.0,280,2.0,True
R_4MKe65TVgxxVGkV,Equal dispersion,Colorado,260.0,340.0,260,2.0,True
R_4MKe65TVgxxVGkV,Equal dispersion,Colorado,260.0,340.0,240,2.0,True
R_4MKe65TVgxxVGkV,Equal dispersion,Colorado,260.0,340.0,220,2.0,True
R_4MKe65TVgxxVGkV,Equal dispersion,Colorado,260.0,340.0,200,2.0,True
R_tGKFxGNim4O57KF,Higher dispersion,Florida,160.0,300.0,280,-2.0,True
R_tGKFxGNim4O57KF,Higher dispersion,Florida,160.0,300.0,260,-1.0,True
R_tGKFxGNim4O57KF,Higher dispersion,Florida,160.0,300.0,240,-1.0,True
R_tGKFxGNim4O57KF,Higher dispersion,Florida,160.0,300.0,220,-1.0,True
R_tGKFxGNim4O57KF,Higher dispersion,Florida,160.0,300.0,200,1.0,True
R_1GII1IiQPsPq3iu,Higher dispersion,Florida,260.0,300.0,280,-1.0,True
R_1GII1IiQPsPq3iu,Higher dispersion,Florida,260.0,300.0,260,1.0,True
R_1GII1IiQPsPq3iu,Higher dispersion,Florida,260.0,300.0,240,1.0,True
R_1GII1IiQPsPq3iu,Higher dispersion,Florida,260.0,300.0,220,2.0,True
R_1GII1IiQPsPq3iu,Higher dispersion,Florida,260.0,300.0,200,3.0,True
R_27JdFlAAiGkeOuQ,Higher dispersion,Colorado,140.0,240.0,280,-3.0,True
R_27JdFlAAiGkeOuQ,Higher dispersion,Colorado,140.0,240.0,260,-3.0,True
R_27JdFlAAiGkeOuQ,Higher dispersion,Colorado,140.0,240.0,240,-3.0,True
R_27JdFlAAiGkeOuQ,Higher dispersion,Colorado,140.0,240.0,220,-3.0,True
R_27JdFlAAiGkeOuQ,Higher dispersion,Colorado,140.0,240.0,200,-3.0,True
R_2pW4gg4oMSZANNo,Higher dispersion,Colorado,160.0,320.0,280,-1.0,True
R_2pW4gg4oMSZANNo,Higher dispersion,Colorado,160.0,320.0,260,-1.0,True
R_2pW4gg4oMSZANNo,Higher dispersion,Colorado,160.0,320.0,240,-1.0,True
R_2pW4gg4oMSZANNo,Higher dispersion,Colorado,160.0,320.0,220,0.0,True
R_2pW4gg4oMSZANNo,Higher dispersion,Colorado,160.0,320.0,200,1.0,True
R_27lDaD1mDLV8M7W,Equal dispersion,Colorado,260.0,320.0,280,-1.0,True
R_27lDaD1mDLV8M7W,Equal dispersion,Colorado,260.0,320.0,260,0.0,True
R_27lDaD1mDLV8M7W,Equal dispersion,Colorado,260.0,320.0,240,1.0,True
R_27lDaD1mDLV8M7W,Equal dispersion,Colorado,260.0,320.0,220,2.0,True
R_27lDaD1mDLV8M7W,Equal dispersion,Colorado,260.0,320.0,200,2.0,True
R_RDny3KiQ3u9phOV,Higher dispersion,Colorado,280.0,350.0,280,1.0,True
R_RDny3KiQ3u9phOV,Higher dispersion,Colorado,280.0,350.0,260,2.0,True
R_RDny3KiQ3u9phOV,Higher dispersion,Colorado,280.0,350.0,240,2.0,True
R_RDny3KiQ3u9phOV,Higher dispersion,Colorado,280.0,350.0,220,2.0,True
R_RDny3KiQ3u9phOV,Higher dispersion,Colorado,280.0,350.0,200,2.0,True
R_2YypSl2WWgFKHYg,Higher dispersion,Colorado,185.0,320.0,280,-1.0,True
R_2YypSl2WWgFKHYg,Higher dispersion,Colorado,185.0,320.0,260,0.0,True
R_2YypSl2WWgFKHYg,Higher dispersion,Colorado,185.0,320.0,240,1.0,True
R_2YypSl2WWgFKHYg,Higher dispersion,Colorado,185.0,320.0,220,2.0,True
R_2YypSl2WWgFKHYg,Higher dispersion,Colorado,185.0,320.0,200,2.0,True
R_3Jr2yrYKvf9XVbx,Higher dispersion,Florida,240.0,300.0,280,2.0,False
R_3Jr2yrYKvf9XVbx,Higher dispersion,Florida,240.0,300.0,260,3.0,False
R_3Jr2yrYKvf9XVbx,Higher dispersion,Florida,240.0,300.0,240,3.0,False
R_3Jr2yrYKvf9XVbx,Higher dispersion,Florida,240.0,300.0,220,2.0,False
R_3Jr2yrYKvf9XVbx,Higher dispersion,Florida,240.0,300.0,200,3.0,False
R_0jQoS4tIcLgkcI9,Higher dispersion,Colorado,315.0,325.0,280,1.0,True
R_0jQoS4tIcLgkcI9,Higher dispersion,Colorado,315.0,325.0,260,1.0,True
R_0jQoS4tIcLgkcI9,Higher dispersion,Colorado,315.0,325.0,240,3.0,True
R_0jQoS4tIcLgkcI9,Higher dispersion,Colorado,315.0,325.0,220,3.0,True
R_0jQoS4tIcLgkcI9,Higher dispersion,Colorado,315.0,325.0,200,3.0,True
R_3J4xm4Opp3wiwQB,Higher dispersion,Florida,160.0,300.0,280,1.0,True
R_3J4xm4Opp3wiwQB,Higher dispersion,Florida,160.0,300.0,260,1.0,True
