turkid,name_manipulated,is_manipulated,sd_manipulated,is_first,value_id,value
A4P334V6EP6L6,White,False,High,True,18,41
A4P334V6EP6L6,White,False,High,True,19,43
A4P334V6EP6L6,White,False,High,True,20,43
A4P334V6EP6L6,White,False,High,True,21,45
A4P334V6EP6L6,White,False,High,True,22,45
A4P334V6EP6L6,White,False,High,True,23,45
A4P334V6EP6L6,White,False,High,True,24,45
A4P334V6EP6L6,White,False,High,True,25,45
A2ZJB82DJGRXS2,White,False,High,True,0,15
A2ZJB82DJGRXS2,White,False,High,True,1,15
A2ZJB82DJGRXS2,White,False,High,True,2,15
A2ZJB82DJGRXS2,White,False,High,True,3,17
A2ZJB82DJGRXS2,White,False,High,True,4,17
A2ZJB82DJGRXS2,White,False,High,True,5,17
A2ZJB82DJGRXS2,White,False,High,True,6,17
A2ZJB82DJGRXS2,White,False,High,True,7,17
A2ZJB82DJGRXS2,White,False,High,True,8,25
A2ZJB82DJGRXS2,White,False,High,True,9,25
A2ZJB82DJGRXS2,White,False,High,True,10,25
A2ZJB82DJGRXS2,White,False,High,True,11,27
A2ZJB82DJGRXS2,White,False,High,True,12,27
A2ZJB82DJGRXS2,White,False,High,True,13,27
A2ZJB82DJGRXS2,White,False,High,True,14,27
A2ZJB82DJGRXS2,White,False,High,True,15,27
A2ZJB82DJGRXS2,White,False,High,True,16,27
A2ZJB82DJGRXS2,White,False,High,True,17,33
A2ZJB82DJGRXS2,White,False,High,True,18,33
A2ZJB82DJGRXS2,White,False,High,True,19,33
A2ZJB82DJGRXS2,White,False,High,True,20,35
A2ZJB82DJGRXS2,White,False,High,True,21,35
A2ZJB82DJGRXS2,White,False,High,True,22,37
A2ZJB82DJGRXS2,White,False,High,True,23,37
A2ZJB82DJGRXS2,White,False,High,True,24,37
A2ZJB82DJGRXS2,White,False,High,True,25,37
A377ZKUY33PJBE,White,False,Low,True,0,17
A377ZKUY33PJBE,White,False,Low,True,1,19
A377ZKUY33PJBE,White,False,Low,True,2,21
A377ZKUY33PJBE,White,False,Low,True,3,23
A377ZKUY33PJBE,White,False,Low,True,4,23
A377ZKUY33PJBE,White,False,Low,True,5,25
A377ZKUY33PJBE,White,False,Low,True,6,25
A377ZKUY33PJBE,White,False,Low,True,7,25
A377ZKUY33PJBE,White,False,Low,True,8,25
A377ZKUY33PJBE,White,False,Low,True,9,25
A377ZKUY33PJBE,White,False,Low,True,10,27
A377ZKUY33PJBE,White,False,Low,True,11,27
A377ZKUY33PJBE,White,False,Low,True,12,27
A377ZKUY33PJBE,White,False,Low,True,13,27
A377ZKUY33PJBE,White,False,Low,True,14,27
A377ZKUY33PJBE,White,False,Low,True,15,27
A377ZKUY33PJBE,White,False,Low,True,16,29
A377ZKUY33PJBE,White,False,Low,True,17,29
A377ZKUY33PJBE,White,False,Low,True,18,31
A377ZKUY33PJBE,White,False,Low,True,19,31
A377ZKUY33PJBE,White,False,Low,True,20,33
A377ZKUY33PJBE,White,False,Low,True,21,33
A377ZKUY33PJBE,White,False,Low,True,22,33
A377ZKUY33PJBE,White,False,Low,True,23,35
A377ZKUY33PJBE,White,False,Low,True,24,37
A377ZKUY33PJBE,White,False,Low,True,25,39
A17NV64PRBAC9D,White,True,Med,True,0,17
A17NV64PRBAC9D,White,True,Med,True,1,17
A17NV64PRBAC9D,White,True,Med,True,2,17
A17NV64PRBAC9D,White,True,Med,True,3,19
A17NV64PRBAC9D,White,True,Med,True,4,19
A17NV64PRBAC9D,White,True,Med,True,5,21
A17NV64PRBAC9D,White,True,Med,True,6,21
A17NV64PRBAC9D,White,True,Med,True,7,21
A17NV64PRBAC9D,White,True,Med,True,8,23
A17NV64PRBAC9D,White,True,Med,True,9,23
A17NV64PRBAC9D,White,True,Med,True,10,23
A17NV64PRBAC9D,White,True,Med,True,11,23
A17NV64PRBAC9D,White,True,Med,True,12,23
A17NV64PRBAC9D,White,True,Med,True,13,25
A17NV64PRBAC9D,White,True,Med,True,14,25
A17NV64PRBAC9D,White,True,Med,True,15,25
A17NV64PRBAC9D,White,True,Med,True,16,27
A17NV64PRBAC9D,White,True,Med,True,17,27
A17NV64PRBAC9D,White,True,Med,True,18,27
A17NV64PRBAC9D,White,True,Med,True,19,29
A17NV64PRBAC9D,White,True,Med,True,20,29
A17NV64PRBAC9D,White,True,Med,True,21,29
A17NV64PRBAC9D,White,True,Med,True,22,31
A17NV64PRBAC9D,White,True,Med,True,23,31
A17NV64PRBAC9D,White,True,Med,True,24,33
A17NV64PRBAC9D,White,True,Med,True,25,35
A24ZICNF6RXQ2H,Red,False,Med,True,0,15
A24ZICNF6RXQ2H,Red,False,Med,True,1,17
A24ZICNF6RXQ2H,Red,False,Med,True,2,19
A24ZICNF6RXQ2H,Red,False,Med,True,3,21
A24ZICNF6RXQ2H,Red,False,Med,True,4,23
A24ZICNF6RXQ2H,Red,False,Med,True,5,23
A24ZICNF6RXQ2H,Red,False,Med,True,6,25
A24ZICNF6RXQ2H,Red,False,Med,True,7,25
A24ZICNF6RXQ2H,Red,False,Med,True,8,25
A24ZICNF6RXQ2H,Red,False,Med,True,9,25
A24ZICNF6RXQ2H,Red,False,Med,True,10,25
A24ZICNF6RXQ2H,Red,False,Med,True,11,27
A24ZICNF6RXQ2H,Red,False,Med,True,12,27
A24ZICNF6RXQ2H,Red,False,Med,True,13,27
A24ZICNF6RXQ2H,Red,False,Med,True,14,27
A24ZICNF6RXQ2H,Red,False,Med,True,15,29
A24ZICNF6RXQ2H,Red,False,Med,True,16,29
A24ZICNF6RXQ2H,Red,False,Med,True,17,29
A24ZICNF6RXQ2H,Red,False,Med,True,18,29
A24ZICNF6RXQ2H,Red,False,Med,True,19,29
A24ZICNF6RXQ2H,Red,False,Med,True,20,31
A24ZICNF6RXQ2H,Red,False,Med,True,21,31
A24ZICNF6RXQ2H,Red,False,Med,True,22,31
A24ZICNF6RXQ2H,Red,False,Med,True,23,31
A24ZICNF6RXQ2H,Red,False,Med,True,24,31
A24ZICNF6RXQ2H,Red,False,Med,True,25,35
A33WS86K7JG6YG,Red,True,Low,True,0,25
A33WS86K7JG6YG,Red,True,Low,True,1,25
A33WS86K7JG6YG,Red,True,Low,True,2,25
A33WS86K7JG6YG,Red,True,Low,True,3,25
A33WS86K7JG6YG,Red,True,Low,True,4,25
A33WS86K7JG6YG,Red,True,Low,True,5,25
A33WS86K7JG6YG,Red,True,Low,True,6,25
A33WS86K7JG6YG,Red,True,Low,True,7,25
A33WS86K7JG6YG,Red,True,Low,True,8,25
A33WS86K7JG6YG,Red,True,Low,True,9,25
A33WS86K7JG6YG,Red,True,Low,True,10,25
A33WS86K7JG6YG,Red,True,Low,True,11,25
A33WS86K7JG6YG,Red,True,Low,True,12,31
A33WS86K7JG6YG,Red,True,Low,True,13,31
A33WS86K7JG6YG,Red,True,Low,True,14,31
A33WS86K7JG6YG,Red,True,Low,True,15,33
A33WS86K7JG6YG,Red,True,Low,True,16,33
A33WS86K7JG6YG,Red,True,Low,True,17,33
A33WS86K7JG6YG,Red,True,Low,True,18,33
A33WS86K7JG6YG,Red,True,Low,True,19,33
A33WS86K7JG6YG,Red,True,Low,True,20,33
A33WS86K7JG6YG,Red,True,Low,True,21,33
A33WS86K7JG6YG,Red,True,Low,True,22,33
A33WS86K7JG6YG,Red,True,Low,True,23,33
A33WS86K7JG6YG,Red,True,Low,True,24,33
A33WS86K7JG6YG,Red,True,Low,True,25,33
AHNYEUOARGO3R,White,True,Low,True,0,23
AHNYEUOARGO3R,White,True,Low,True,1,23
AHNYEUOARGO3R,White,True,Low,True,2,23
AHNYEUOARGO3R,White,True,Low,True,3,23
AHNYEUOARGO3R,White,True,Low,True,4,25
AHNYEUOARGO3R,White,True,Low,True,5,25
AHNYEUOARGO3R,White,True,Low,True,6,25
AHNYEUOARGO3R,White,True,Low,True,7,25
AHNYEUOARGO3R,White,True,Low,True,8,25
AHNYEUOARGO3R,White,True,Low,True,9,25
AHNYEUOARGO3R,White,True,Low,True,10,25
AHNYEUOARGO3R,White,True,Low,True,11,25
AHNYEUOARGO3R,White,True,Low,True,12,25
AHNYEUOARGO3R,White,True,Low,True,13,25
AHNYEUOARGO3R,White,True,Low,True,14,25
AHNYEUOARGO3R,White,True,Low,True,15,25
AHNYEUOARGO3R,White,True,Low,True,16,25
AHNYEUOARGO3R,White,True,Low,True,17,25
AHNYEUOARGO3R,White,True,Low,True,18,25
AHNYEUOARGO3R,White,True,Low,True,19,27
AHNYEUOARGO3R,White,True,Low,True,20,27
AHNYEUOARGO3R,White,True,Low,True,21,27
AHNYEUOARGO3R,White,True,Low,True,22,27
AHNYEUOARGO3R,White,True,Low,True,23,27
AHNYEUOARGO3R,White,True,Low,True,24,29
AHNYEUOARGO3R,White,True,Low,True,25,29
A25DTPMYK9G8PB,White,False,Med,True,0,13
A25DTPMYK9G8PB,White,False,Med,True,1,13
A25DTPMYK9G8PB,White,False,Med,True,2,13
A25DTPMYK9G8PB,White,False,Med,True,3,15
A25DTPMYK9G8PB,White,False,Med,True,4,15
A25DTPMYK9G8PB,White,False,Med,True,5,15
A25DTPMYK9G8PB,White,False,Med,True,6,19
A25DTPMYK9G8PB,White,False,Med,True,7,19
A25DTPMYK9G8PB,White,False,Med,True,8,19
A25DTPMYK9G8PB,White,False,Med,True,9,19
A25DTPMYK9G8PB,White,False,Med,True,10,19
A25DTPMYK9G8PB,White,False,Med,True,11,21
A25DTPMYK9G8PB,White,False,Med,True,12,21
A25DTPMYK9G8PB,White,False,Med,True,13,21
A25DTPMYK9G8PB,White,False,Med,True,14,23
A25DTPMYK9G8PB,White,False,Med,True,15,23
A25DTPMYK9G8PB,White,False,Med,True,16,23
A25DTPMYK9G8PB,White,False,Med,True,17,23
A25DTPMYK9G8PB,White,False,Med,True,18,23
A25DTPMYK9G8PB,White,False,Med,True,19,23
A25DTPMYK9G8PB,White,False,Med,True,20,23
A25DTPMYK9G8PB,White,False,Med,True,21,25
A25DTPMYK9G8PB,White,False,Med,True,22,25
A25DTPMYK9G8PB,White,False,Med,True,23,27
A25DTPMYK9G8PB,White,False,Med,True,24,27
A25DTPMYK9G8PB,White,False,Med,True,25,27
A2ZLII4MLBHWR4,White,True,Med,True,0,17
A2ZLII4MLBHWR4,White,True,Med,True,1,17
A2ZLII4MLBHWR4,White,True,Med,True,2,17
A2ZLII4MLBHWR4,White,True,Med,True,3,17
A2ZLII4MLBHWR4,White,True,Med,True,4,19
A2ZLII4MLBHWR4,White,True,Med,True,5,21
A2ZLII4MLBHWR4,White,True,Med,True,6,21
A2ZLII4MLBHWR4,White,True,Med,True,7,21
A2ZLII4MLBHWR4,White,True,Med,True,8,23
A2ZLII4MLBHWR4,White,True,Med,True,9,23
A2ZLII4MLBHWR4,White,True,Med,True,10,23
A2ZLII4MLBHWR4,White,True,Med,True,11,23
A2ZLII4MLBHWR4,White,True,Med,True,12,27
A2ZLII4MLBHWR4,White,True,Med,True,13,27
A2ZLII4MLBHWR4,White,True,Med,True,14,27
A2ZLII4MLBHWR4,White,True,Med,True,15,27
A2ZLII4MLBHWR4,White,True,Med,True,16,27
A2ZLII4MLBHWR4,White,True,Med,True,17,27
A2ZLII4MLBHWR4,White,True,Med,True,18,27
A2ZLII4MLBHWR4,White,True,Med,True,19,29
A2ZLII4MLBHWR4,White,True,Med,True,20,29
A2ZLII4MLBHWR4,White,True,Med,True,21,29
A2ZLII4MLBHWR4,White,True,Med,True,22,31
A2ZLII4MLBHWR4,White,True,Med,True,23,31
A2ZLII4MLBHWR4,White,True,Med,True,24,31
A2ZLII4MLBHWR4,White,True,Med,True,25,33
A2PLJREKV92BZN,Red,True,Med,True,0,17
A2PLJREKV92BZN,Red,True,Med,True,1,17
A2PLJREKV92BZN,Red,True,Med,True,2,19
A2PLJREKV92BZN,Red,True,Med,True,3,19
A2PLJREKV92BZN,Red,True,Med,True,4,19
A2PLJREKV92BZN,Red,True,Med,True,5,21
A2PLJREKV92BZN,Red,True,Med,True,6,21
A2PLJREKV92BZN,Red,True,Med,True,7,21
A2PLJREKV92BZN,Red,True,Med,True,8,23
A2PLJREKV92BZN,Red,True,Med,True,9,23
A2PLJREKV92BZN,Red,True,Med,True,10,23
A2PLJREKV92BZN,Red,True,Med,True,11,25
A2PLJREKV92BZN,Red,True,Med,True,12,25
A2PLJREKV92BZN,Red,True,Med,True,13,25
A2PLJREKV92BZN,Red,True,Med,True,14,25
A2PLJREKV92BZN,Red,True,Med,True,15,25
A2PLJREKV92BZN,Red,True,Med,True,16,27
A2PLJREKV92BZN,Red,True,Med,True,17,27
A2PLJREKV92BZN,Red,True,Med,True,18,27
A2PLJREKV92BZN,Red,True,Med,True,19,29
A2PLJREKV92BZN,Red,True,Med,True,20,29
A2PLJREKV92BZN,Red,True,Med,True,21,29
A2PLJREKV92BZN,Red,True,Med,True,22,29
A2PLJREKV92BZN,Red,True,Med,True,23,31
A2PLJREKV92BZN,Red,True,Med,True,24,31
A2PLJREKV92BZN,Red,True,Med,True,25,33
A1XC1IDYSZI3GI,White,False,High,True,0,17
A1XC1IDYSZI3GI,White,False,High,True,1,17
A1XC1IDYSZI3GI,White,False,High,True,2,21
A1XC1IDYSZI3GI,White,False,High,True,3,21
A1XC1IDYSZI3GI,White,False,High,True,4,21
A1XC1IDYSZI3GI,White,False,High,True,5,21
A1XC1IDYSZI3GI,White,False,High,True,6,23
A1XC1IDYSZI3GI,White,False,High,True,7,23
A1XC1IDYSZI3GI,White,False,High,True,8,25
A1XC1IDYSZI3GI,White,False,High,True,9,25
A1XC1IDYSZI3GI,White,False,High,True,10,25
A1XC1IDYSZI3GI,White,False,High,True,11,27
A1XC1IDYSZI3GI,White,False,High,True,12,27
A1XC1IDYSZI3GI,White,False,High,True,13,27
A1XC1IDYSZI3GI,White,False,High,True,14,27
A1XC1IDYSZI3GI,White,False,High,True,15,27
A1XC1IDYSZI3GI,White,False,High,True,16,29
A1XC1IDYSZI3GI,White,False,High,True,17,31
A1XC1IDYSZI3GI,White,False,High,True,18,31
A1XC1IDYSZI3GI,White,False,High,True,19,31
A1XC1IDYSZI3GI,White,False,High,True,20,33
A1XC1IDYSZI3GI,White,False,High,True,21,33
A1XC1IDYSZI3GI,White,False,High,True,22,33
A1XC1IDYSZI3GI,White,False,High,True,23,35
A1XC1IDYSZI3GI,White,False,High,True,24,35
A1XC1IDYSZI3GI,White,False,High,True,25,37
A3TENM9AR1GFNN,Red,True,High,True,0,15
A3TENM9AR1GFNN,Red,True,High,True,1,17
A3TENM9AR1GFNN,Red,True,High,True,2,17
A3TENM9AR1GFNN,Red,True,High,True,3,19
A3TENM9AR1GFNN,Red,True,High,True,4,19
A3TENM9AR1GFNN,Red,True,High,True,5,19
A3TENM9AR1GFNN,Red,True,High,True,6,19
A3TENM9AR1GFNN,Red,True,High,True,7,23
A3TENM9AR1GFNN,Red,True,High,True,8,23
A3TENM9AR1GFNN,Red,True,High,True,9,23
A3TENM9AR1GFNN,Red,True,High,True,10,23
A3TENM9AR1GFNN,Red,True,High,True,11,23
A3TENM9AR1GFNN,Red,True,High,True,12,23
A3TENM9AR1GFNN,Red,True,High,True,13,25
A3TENM9AR1GFNN,Red,True,High,True,14,25
A3TENM9AR1GFNN,Red,True,High,True,15,25
A3TENM9AR1GFNN,Red,True,High,True,16,25
A3TENM9AR1GFNN,Red,True,High,True,17,27
A3TENM9AR1GFNN,Red,True,High,True,18,29
A3TENM9AR1GFNN,Red,True,High,True,19,31
A3TENM9AR1GFNN,Red,True,High,True,20,33
A3TENM9AR1GFNN,Red,True,High,True,21,35
A3TENM9AR1GFNN,Red,True,High,True,22,35
A3TENM9AR1GFNN,Red,True,High,True,23,37
A3TENM9AR1GFNN,Red,True,High,True,24,37
A3TENM9AR1GFNN,Red,True,High,True,25,37
A25FHFTKE1TYA5,Red,True,Low,True,0,17
A25FHFTKE1TYA5,Red,True,Low,True,1,19
A25FHFTKE1TYA5,Red,True,Low,True,2,21
A25FHFTKE1TYA5,Red,True,Low,True,3,21
A25FHFTKE1TYA5,Red,True,Low,True,4,21
A25FHFTKE1TYA5,Red,True,Low,True,5,23
A25FHFTKE1TYA5,Red,True,Low,True,6,23
A25FHFTKE1TYA5,Red,True,Low,True,7,23
A25FHFTKE1TYA5,Red,True,Low,True,8,23
A25FHFTKE1TYA5,Red,True,Low,True,9,25
A25FHFTKE1TYA5,Red,True,Low,True,10,25
A25FHFTKE1TYA5,Red,True,Low,True,11,25
A25FHFTKE1TYA5,Red,True,Low,True,12,25
A25FHFTKE1TYA5,Red,True,Low,True,13,25
A25FHFTKE1TYA5,Red,True,Low,True,14,25
A25FHFTKE1TYA5,Red,True,Low,True,15,27
A25FHFTKE1TYA5,Red,True,Low,True,16,27
A25FHFTKE1TYA5,Red,True,Low,True,17,27
A25FHFTKE1TYA5,Red,True,Low,True,18,27
A25FHFTKE1TYA5,Red,True,Low,True,19,27
A25FHFTKE1TYA5,Red,True,Low,True,20,29
A25FHFTKE1TYA5,Red,True,Low,True,21,29
A25FHFTKE1TYA5,Red,True,Low,True,22,29
A25FHFTKE1TYA5,Red,True,Low,True,23,29
A25FHFTKE1TYA5,Red,True,Low,True,24,31
A25FHFTKE1TYA5,Red,True,Low,True,25,33
AI8UTU1Q3KDXH,White,False,Med,True,0,17
AI8UTU1Q3KDXH,White,False,Med,True,1,19
AI8UTU1Q3KDXH,White,False,Med,True,2,19
AI8UTU1Q3KDXH,White,False,Med,True,3,21
AI8UTU1Q3KDXH,White,False,Med,True,4,21
AI8UTU1Q3KDXH,White,False,Med,True,5,21
AI8UTU1Q3KDXH,White,False,Med,True,6,23
AI8UTU1Q3KDXH,White,False,Med,True,7,23
AI8UTU1Q3KDXH,White,False,Med,True,8,23
AI8UTU1Q3KDXH,White,False,Med,True,9,23
AI8UTU1Q3KDXH,White,False,Med,True,10,25
AI8UTU1Q3KDXH,White,False,Med,True,11,25
AI8UTU1Q3KDXH,White,False,Med,True,12,27
AI8UTU1Q3KDXH,White,False,Med,True,13,27
AI8UTU1Q3KDXH,White,False,Med,True,14,27
AI8UTU1Q3KDXH,White,False,Med,True,15,29
AI8UTU1Q3KDXH,White,False,Med,True,16,29
AI8UTU1Q3KDXH,White,False,Med,True,17,29
AI8UTU1Q3KDXH,White,False,Med,True,18,29
AI8UTU1Q3KDXH,White,False,Med,True,19,29
AI8UTU1Q3KDXH,White,False,Med,True,20,31
AI8UTU1Q3KDXH,White,False,Med,True,21,31
AI8UTU1Q3KDXH,White,False,Med,True,22,31
AI8UTU1Q3KDXH,White,False,Med,True,23,31
AI8UTU1Q3KDXH,White,False,Med,True,24,33
AI8UTU1Q3KDXH,White,False,Med,True,25,33
A1ICGFKGOZD98T,Red,True,High,True,0,17
A1ICGFKGOZD98T,Red,True,High,True,1,19
A1ICGFKGOZD98T,Red,True,High,True,2,19
A1ICGFKGOZD98T,Red,True,High,True,3,21
A1ICGFKGOZD98T,Red,True,High,True,4,21
A1ICGFKGOZD98T,Red,True,High,True,5,23
A1ICGFKGOZD98T,Red,True,High,True,6,23
A1ICGFKGOZD98T,Red,True,High,True,7,25
A1ICGFKGOZD98T,Red,True,High,True,8,25
A1ICGFKGOZD98T,Red,True,High,True,9,27
A1ICGFKGOZD98T,Red,True,High,True,10,27
A1ICGFKGOZD98T,Red,True,High,True,11,29
A1ICGFKGOZD98T,Red,True,High,True,12,29
A1ICGFKGOZD98T,Red,True,High,True,13,31
A1ICGFKGOZD98T,Red,True,High,True,14,31
A1ICGFKGOZD98T,Red,True,High,True,15,31
A1ICGFKGOZD98T,Red,True,High,True,16,31
A1ICGFKGOZD98T,Red,True,High,True,17,33
A1ICGFKGOZD98T,Red,True,High,True,18,33
A1ICGFKGOZD98T,Red,True,High,True,19,35
A1ICGFKGOZD98T,Red,True,High,True,20,35
A1ICGFKGOZD98T,Red,True,High,True,21,37
A1ICGFKGOZD98T,Red,True,High,True,22,37
A1ICGFKGOZD98T,Red,True,High,True,23,37
A1ICGFKGOZD98T,Red,True,High,True,24,39
A1ICGFKGOZD98T,Red,True,High,True,25,39
A1UU0TO3YEKC3O,White,True,Low,True,0,17
A1UU0TO3YEKC3O,White,True,Low,True,1,17
A1UU0TO3YEKC3O,White,True,Low,True,2,19
A1UU0TO3YEKC3O,White,True,Low,True,3,19
A1UU0TO3YEKC3O,White,True,Low,True,4,19
A1UU0TO3YEKC3O,White,True,Low,True,5,21
A1UU0TO3YEKC3O,White,True,Low,True,6,21
A1UU0TO3YEKC3O,White,True,Low,True,7,21
A1UU0TO3YEKC3O,White,True,Low,True,8,21
A1UU0TO3YEKC3O,White,True,Low,True,9,21
A1UU0TO3YEKC3O,White,True,Low,True,10,23
A1UU0TO3YEKC3O,White,True,Low,True,11,23
A1UU0TO3YEKC3O,White,True,Low,True,12,23
A1UU0TO3YEKC3O,White,True,Low,True,13,23
A1UU0TO3YEKC3O,White,True,Low,True,14,23
A1UU0TO3YEKC3O,White,True,Low,True,15,25
A1UU0TO3YEKC3O,White,True,Low,True,16,25
A1UU0TO3YEKC3O,White,True,Low,True,17,25
A1UU0TO3YEKC3O,White,True,Low,True,18,25
A1UU0TO3YEKC3O,White,True,Low,True,19,25
A1UU0TO3YEKC3O,White,True,Low,True,20,25
A1UU0TO3YEKC3O,White,True,Low,True,21,25
A1UU0TO3YEKC3O,White,True,Low,True,22,27
A1UU0TO3YEKC3O,White,True,Low,True,23,27
A1UU0TO3YEKC3O,White,True,Low,True,24,27
A1UU0TO3YEKC3O,White,True,Low,True,25,27
A2AQ62G80TCZLV,White,False,Med,True,0,19
A2AQ62G80TCZLV,White,False,Med,True,1,19
A2AQ62G80TCZLV,White,False,Med,True,2,21
A2AQ62G80TCZLV,White,False,Med,True,3,21
A2AQ62G80TCZLV,White,False,Med,True,4,21
A2AQ62G80TCZLV,White,False,Med,True,5,23
A2AQ62G80TCZLV,White,False,Med,True,6,23
A2AQ62G80TCZLV,White,False,Med,True,7,23
A2AQ62G80TCZLV,White,False,Med,True,8,23
A2AQ62G80TCZLV,White,False,Med,True,9,25
A2AQ62G80TCZLV,White,False,Med,True,10,25
A2AQ62G80TCZLV,White,False,Med,True,11,25
A2AQ62G80TCZLV,White,False,Med,True,12,25
A2AQ62G80TCZLV,White,False,Med,True,13,27
A2AQ62G80TCZLV,White,False,Med,True,14,27
A2AQ62G80TCZLV,White,False,Med,True,15,27
A2AQ62G80TCZLV,White,False,Med,True,16,27
A2AQ62G80TCZLV,White,False,Med,True,17,27
A2AQ62G80TCZLV,White,False,Med,True,18,27
A2AQ62G80TCZLV,White,False,Med,True,19,29
A2AQ62G80TCZLV,White,False,Med,True,20,29
A2AQ62G80TCZLV,White,False,Med,True,21,29
A2AQ62G80TCZLV,White,False,Med,True,22,29
A2AQ62G80TCZLV,White,False,Med,True,23,31
A2AQ62G80TCZLV,White,False,Med,True,24,31
A2AQ62G80TCZLV,White,False,Med,True,25,31
A297ZA3UNS5GUX,Red,True,Low,True,0,21
A297ZA3UNS5GUX,Red,True,Low,True,1,21
A297ZA3UNS5GUX,Red,True,Low,True,2,23
A297ZA3UNS5GUX,Red,True,Low,True,3,23
A297ZA3UNS5GUX,Red,True,Low,True,4,23
A297ZA3UNS5GUX,Red,True,Low,True,5,23
A297ZA3UNS5GUX,Red,True,Low,True,6,23
A297ZA3UNS5GUX,Red,True,Low,True,7,23
A297ZA3UNS5GUX,Red,True,Low,True,8,25
A297ZA3UNS5GUX,Red,True,Low,True,9,25
A297ZA3UNS5GUX,Red,True,Low,True,10,25
A297ZA3UNS5GUX,Red,True,Low,True,11,25
A297ZA3UNS5GUX,Red,True,Low,True,12,25
A297ZA3UNS5GUX,Red,True,Low,True,13,25
A297ZA3UNS5GUX,Red,True,Low,True,14,25
A297ZA3UNS5GUX,Red,True,Low,True,15,25
A297ZA3UNS5GUX,Red,True,Low,True,16,25
A297ZA3UNS5GUX,Red,True,Low,True,17,25
A297ZA3UNS5GUX,Red,True,Low,True,18,25
A297ZA3UNS5GUX,Red,True,Low,True,19,27
A297ZA3UNS5GUX,Red,True,Low,True,20,27
A297ZA3UNS5GUX,Red,True,Low,True,21,27
A297ZA3UNS5GUX,Red,True,Low,True,22,27
A297ZA3UNS5GUX,Red,True,Low,True,23,27
A297ZA3UNS5GUX,Red,True,Low,True,24,27
A297ZA3UNS5GUX,Red,True,Low,True,25,27
A1JVA6HGVN1D5N,Red,True,High,True,0,23
A1JVA6HGVN1D5N,Red,True,High,True,1,23
A1JVA6HGVN1D5N,Red,True,High,True,2,23
A1JVA6HGVN1D5N,Red,True,High,True,3,23
A1JVA6HGVN1D5N,Red,True,High,True,4,23
A1JVA6HGVN1D5N,Red,True,High,True,5,25
A1JVA6HGVN1D5N,Red,True,High,True,6,25
A1JVA6HGVN1D5N,Red,True,High,True,7,25
A1JVA6HGVN1D5N,Red,True,High,True,8,27
A1JVA6HGVN1D5N,Red,True,High,True,9,27
A1JVA6HGVN1D5N,Red,True,High,True,10,27
A1JVA6HGVN1D5N,Red,True,High,True,11,27
A1JVA6HGVN1D5N,Red,True,High,True,12,27
A1JVA6HGVN1D5N,Red,True,High,True,13,29
A1JVA6HGVN1D5N,Red,True,High,True,14,29
A1JVA6HGVN1D5N,Red,True,High,True,15,31
A1JVA6HGVN1D5N,Red,True,High,True,16,31
A1JVA6HGVN1D5N,Red,True,High,True,17,33
A1JVA6HGVN1D5N,Red,True,High,True,18,33
A1JVA6HGVN1D5N,Red,True,High,True,19,35
A1JVA6HGVN1D5N,Red,True,High,True,20,35
A1JVA6HGVN1D5N,Red,True,High,True,21,35
A1JVA6HGVN1D5N,Red,True,High,True,22,35
A1JVA6HGVN1D5N,Red,True,High,True,23,37
A1JVA6HGVN1D5N,Red,True,High,True,24,37
A1JVA6HGVN1D5N,Red,True,High,True,25,37
A23JXRIKFX8PDN,White,False,High,True,0,19
A23JXRIKFX8PDN,White,False,High,True,1,19
A23JXRIKFX8PDN,White,False,High,True,2,21
A23JXRIKFX8PDN,White,False,High,True,3,21
A23JXRIKFX8PDN,White,False,High,True,4,23
A23JXRIKFX8PDN,White,False,High,True,5,23
A23JXRIKFX8PDN,White,False,High,True,6,23
A23JXRIKFX8PDN,White,False,High,True,7,23
A23JXRIKFX8PDN,White,False,High,True,8,23
A23JXRIKFX8PDN,White,False,High,True,9,25
A23JXRIKFX8PDN,White,False,High,True,10,25
A23JXRIKFX8PDN,White,False,High,True,11,25
A23JXRIKFX8PDN,White,False,High,True,12,25
A23JXRIKFX8PDN,White,False,High,True,13,27
A23JXRIKFX8PDN,White,False,High,True,14,27
A23JXRIKFX8PDN,White,False,High,True,15,27
A23JXRIKFX8PDN,White,False,High,True,16,27
A23JXRIKFX8PDN,White,False,High,True,17,27
A23JXRIKFX8PDN,White,False,High,True,18,27
A23JXRIKFX8PDN,White,False,High,True,19,29
A23JXRIKFX8PDN,White,False,High,True,20,29
A23JXRIKFX8PDN,White,False,High,True,21,29
A23JXRIKFX8PDN,White,False,High,True,22,29
A23JXRIKFX8PDN,White,False,High,True,23,31
A23JXRIKFX8PDN,White,False,High,True,24,31
A23JXRIKFX8PDN,White,False,High,True,25,33
A2DBK1T2O2I35R,White,False,Med,True,0,1
A2DBK1T2O2I35R,White,False,Med,True,1,3
A2DBK1T2O2I35R,White,False,Med,True,2,5
A2DBK1T2O2I35R,White,False,Med,True,3,7
A2DBK1T2O2I35R,White,False,Med,True,4,9
A2DBK1T2O2I35R,White,False,Med,True,5,11
A2DBK1T2O2I35R,White,False,Med,True,6,13
A2DBK1T2O2I35R,White,False,Med,True,7,15
A2DBK1T2O2I35R,White,False,Med,True,8,15
A2DBK1T2O2I35R,White,False,Med,True,9,17
A2DBK1T2O2I35R,White,False,Med,True,10,17
A2DBK1T2O2I35R,White,False,Med,True,11,19
